-1,-0.05,-0.05,0.65
-1,-0.05,-0.05,0.95
-1,-0.05,0.25,0.65
-1,-0.05,0.25,0.95
-1,0.25,-0.05,0.65
-1,0.25,-0.05,0.95
-1,0.25,0.25,0.65
-1,0.25,0.25,0.95
-1,0.55,-0.05,0.65
-1,0.55,-0.05,0.95
-1,0.55,0.25,0.65
-1,0.55,0.25,0.95
